date,coin,close,creturns,high,log_return,low,open,returns,volume,volume_in_dollars
2024-01-01 07:00:00,BTCUSDT,42648.38,1.0040764935234017,42780.0,-0.0009800960678663557,42611.45,42690.21,-0.0009796159305882624,785.52851,33501518.395313796
2024-01-01 07:00:00,ETHUSDT,2299.43,1.0017076815173969,2307.24,-0.002189448951257965,2299.04,2304.47,-0.0021870538562012154,7257.2379,16687510.544396998
2024-01-01 08:00:00,BTCUSDT,42715.54,1.0056576503529235,42748.0,0.0015734988237837448,42612.76,42648.37,0.0015747374226173783,497.2024,21238269.005296
2024-01-01 08:00:00,ETHUSDT,2304.16,1.0037682257973173,2308.2,0.0020549187327471396,2298.07,2299.42,0.0020570315252039784,5288.8224,12186293.021184
2024-01-01 09:00:00,BTCUSDT,42612.24,1.0032256446875039,42715.55,-0.0024212525033708732,42580.0,42715.54,-0.002418323635847819,711.01152,30297793.533004798
2024-01-01 09:00:00,ETHUSDT,2300.99,1.0023872690600344,2305.11,-0.0013767197596996099,2294.84,2304.16,-0.0013757725157975687,7316.2575,16834635.344924998
2024-01-01 10:00:00,BTCUSDT,42783.05,1.007247047279085,42847.07,0.004000460161187213,42586.51,42612.24,0.004008472682966335,942.70163,40331650.9713715
2024-01-01 10:00:00,ETHUSDT,2314.7,1.0083597980405223,2318.34,0.005940624400670089,2299.2,2300.99,0.005958304903541434,12303.5344,28478991.07568
2024-01-01 11:00:00,BTCUSDT,42725.15,1.0058838998635207,42856.0,-0.0013542562900189506,42664.42,42783.05,-0.0013533396987825963,918.71056,39252046.482584
2024-01-01 11:00:00,ETHUSDT,2309.89,1.0062644031173897,2319.55,-0.002080185155645714,2306.53,2314.69,-0.0020780230699442015,11755.1864,27153187.513496
2024-01-01 12:00:00,BTCUSDT,42812.7,1.0079451011801468,42824.9,0.0020470477238435842,42704.42,42725.15,0.0020491443564270018,677.33678,28998616.361105997
2024-01-01 12:00:00,ETHUSDT,2313.76,1.0079503029827794,2317.09,0.0016740025320849297,2306.48,2309.89,0.0016754044564895043,8560.8241,19807692.369616
2024-01-01 13:00:00,BTCUSDT,43111.1,1.0149703721439534,43208.86,0.006945717010682992,42812.7,42812.71,0.0069698944472085245,2143.30897,92400407.336567
2024-01-01 13:00:00,ETHUSDT,2326.9,1.0136745211303806,2331.77,0.005663002726419477,2313.76,2313.77,0.005679067837632168,15349.3543,35716412.520670004
2024-01-01 14:00:00,BTCUSDT,43517.99,1.0245498376347817,43550.0,0.009393911264269816,43103.64,43111.1,0.009438172535611411,1947.61533,84756304.4547867
2024-01-01 14:00:00,ETHUSDT,2337.26,1.0181876794263582,2340.98,0.0044423935018338976,2322.0,2326.9,0.004452275559757579,11136.8878,26029802.379428003
2024-01-01 15:00:00,BTCUSDT,43687.86,1.0285491096811015,43829.99,0.0038958444840934193,43510.71,43517.98,0.003903443150752306,2905.07295,126916420.32938701
2024-01-01 15:00:00,ETHUSDT,2340.98,1.0198082343357249,2348.78,0.0015903420021410309,2335.25,2337.27,0.0015916072666284364,17493.0377,40950851.394946
2024-01-01 16:00:00,BTCUSDT,43619.21,1.0269328735830274,43792.59,-0.0015726106522236313,43480.76,43687.85,-0.0015713747480421425,1541.59126,67242992.90410459
2024-01-01 16:00:00,ETHUSDT,2337.83,1.018435990259245,2346.55,-0.0013464964279064403,2332.2,2340.98,-0.0013455903083324783,10238.9674,23936965.156742
2024-01-01 17:00:00,BTCUSDT,43529.93,1.0248309426458673,43661.1,-0.002048902174665539,43361.6,43619.22,-0.0020468046074194612,1024.36372,44590481.0261396
2024-01-01 17:00:00,ETHUSDT,2334.21,1.0168589986538938,2339.1,-0.0015496445768536176,2323.66,2337.83,-0.0015484444976751055,6444.2583,15042252.166443001
2024-01-01 18:00:00,BTCUSDT,44179.55,1.0401250328721003,44184.1,0.014813264859215691,43529.93,43529.94,0.01492352503208716,3475.97051,153566812.9450705
2024-01-01 18:00:00,ETHUSDT,2352.04,1.024626335759809,2352.37,0.00760953258450799,2334.17,2334.22,0.007638558655819194,11817.3671,27794920.113884
2024-01-01 19:00:00,BTCUSDT,45056.0,1.060759412014956,45200.0,0.01964414819982558,44148.34,44179.55,0.01983836413001039,6986.25967,314772915.69152004
2024-01-01 19:00:00,ETHUSDT,2387.58,1.0401087340068216,2391.43,0.014997263970288196,2346.95,2352.05,0.015110287240012843,40687.4646,97144576.72966799
2024-01-01 20:00:00,BTCUSDT,44855.96,1.0560498436382808,45372.79,-0.0044496934570682515,44686.0,45056.0,-0.0044398082386364335,4397.86376,197270400.9040096
2024-01-01 20:00:00,ETHUSDT,2378.08,1.0359702201253749,2397.56,-0.003986861246328042,2370.38,2387.59,-0.003978924266411998,29424.4237,69973633.512496
2024-01-01 21:00:00,BTCUSDT,45378.96,1.0683629023315475,45381.42,0.011592094425735567,44855.95,44855.96,0.011659543124258098,3016.04235,136864865.158956
2024-01-01 21:00:00,ETHUSDT,2382.95,1.0380917530309166,2382.96,0.0020457765225147064,2373.65,2378.09,0.0020478705510327266,13292.5147,31675397.904364996
2024-01-01 22:00:00,BTCUSDT,45402.38,1.0689142825124198,45500.0,0.0005159650765139474,45131.1,45378.96,0.0005160982093903588,2693.12081,122274094.40152779
2024-01-01 22:00:00,ETHUSDT,2386.43,1.0396077560106465,2388.61,0.001459309435431489,2371.47,2382.96,0.0014603747455883553,16262.0974,38808357.098282
2024-01-01 23:00:00,BTCUSDT,45179.8,1.0636740519121384,45468.99,-0.004914442288193854,45170.0,45402.38,-0.004902386174469142,2268.27572,102480243.37445602
2024-01-01 23:00:00,ETHUSDT,2387.66,1.0401435846500338,2390.44,0.0005152814577084059,2378.58,2386.42,0.0005154142380041637,12124.3336,28948786.363376
2024-01-02 00:00:00,BTCUSDT,45179.48,1.0636665181094962,45324.72,-7.0828364280984775e-06,45121.96,45179.8,-7.0828113448717644e-06,1617.2842,73068059.168216
2024-01-02 00:00:00,ETHUSDT,2377.48,1.0357088403012835,2392.4,-0.004272703629763391,2377.18,2387.66,-0.004263588618144909,14852.3142,35311079.964216
2024-01-02 01:00:00,BTCUSDT,45168.75,1.0634139002896514,45308.15,-0.000237525406982541,45130.0,45179.48,-0.0002374972000563913,1390.33832,62799843.991500005
2024-01-02 01:00:00,ETHUSDT,2373.86,1.0341318486959323,2383.68,-0.0015237809546116044,2373.86,2377.47,-0.0015226205898681844,10223.5551,24269288.509686
2024-01-02 02:00:00,BTCUSDT,45455.53,1.0701656000450146,45643.75,0.006329009340092588,45168.74,45168.75,0.006349079839490734,3112.52478,141481463.51303342
2024-01-02 02:00:00,ETHUSDT,2385.84,1.0393507325169569,2388.93,0.005033941340135077,2373.69,2373.86,0.005046632910112647,13341.4557,31830578.667288
2024-01-02 03:00:00,BTCUSDT,45759.3,1.0773172976344099,45852.93,0.00666056436249516,45326.6,45455.52,0.00668279525065496,3323.21707,152068086.87125102
2024-01-02 03:00:00,ETHUSDT,2426.49,1.0570592155991476,2431.3,0.016894505102611576,2380.09,2385.84,0.017038024343627223,48568.8207,117851757.74034297
2024-01-02 04:00:00,BTCUSDT,45673.48,1.0752968259383178,45879.63,-0.0018772266402121303,45631.1,45759.3,-0.001875465752317007,2096.46195,95752712.944086
2024-01-02 04:00:00,ETHUSDT,2413.77,1.0515179633284104,2428.43,-0.005255928103966895,2411.74,2426.49,-0.005242139881062702,21469.8389,51823253.041653
2024-01-02 05:00:00,BTCUSDT,45584.99,1.0732134940764302,45711.1,-0.0019393274450947601,45431.52,45673.48,-0.0019374481646681208,2069.22249,94325486.5144251
2024-01-02 05:00:00,ETHUSDT,2398.14,1.04470901891083,2416.4,-0.006496403702358965,2392.85,2413.77,-0.006475347692613709,19010.6342,45590162.300388
2024-01-02 06:00:00,BTCUSDT,45433.99,1.0696584809546648,45698.67,-0.0033179923249153304,45200.0,45585.0,-0.003312493871337918,2538.49307,115333868.7574493
2024-01-02 06:00:00,ETHUSDT,2391.24,1.041703150933779,2402.91,-0.002881377035792208,2380.36,2398.15,-0.0028772298531362095,17120.8522,40940066.614728
2024-01-02 07:00:00,BTCUSDT,45301.99,1.0665507873647773,45589.68,-0.0029095424575741285,45271.04,45433.99,-0.0029053138410252144,2128.11147,96407684.53282529
2024-01-02 07:00:00,ETHUSDT,2386.85,1.0397907218875104,2404.68,-0.001837554853623767,2382.73,2391.24,-0.0018358675833458626,15110.638,36066826.3103
2024-01-02 08:00:00,BTCUSDT,45637.93,1.074459867551041,45705.8,0.007388208129565662,45264.39,45302.0,0.00741556827856793,2253.76868,102857337.2540324
2024-01-02 08:00:00,ETHUSDT,2398.0,1.0446480302852086,2400.78,0.0046605516085902006,2382.22,2386.85,0.0046714288706872775,13619.2626,32658991.7148
2024-01-02 09:00:00,BTCUSDT,45258.73,1.0655323114200914,45800.0,-0.008343589299027837,44970.0,45637.92,-0.008308878163404754,4553.21243,206072612.0020139
2024-01-02 09:00:00,ETHUSDT,2367.28,1.03126538329173,2402.65,-0.012893439871423122,2354.92,2398.01,-0.01281067556296911,33817.2174,80054822.40667202
2024-01-02 10:00:00,BTCUSDT,45184.82,1.063792238441087,45349.98,-0.0016343899913826897,44833.33,45258.73,-0.001633055103402281,4301.03657,194341563.2288674
2024-01-02 10:00:00,ETHUSDT,2357.48,1.0269961794982374,2371.14,-0.004148364807506058,2352.04,2367.27,-0.004139772228042404,25617.6125,60393009.1165
2024-01-02 11:00:00,BTCUSDT,45357.84,1.0678656713571653,45399.84,0.0038218495149539935,44890.11,45184.83,0.00382916209470352,3052.23783,138442915.1350872
2024-01-02 11:00:00,ETHUSDT,2367.91,1.0315398321070257,2369.6,0.0044144576163339996,2350.19,2357.48,0.004424215687937938,18916.5505,44792689.094455004
2024-01-02 12:00:00,BTCUSDT,44966.15,1.058644061491839,45382.08,-0.00867305475105174,44950.48,45357.84,-0.008635552310251038,2540.00308,114214159.49574201
2024-01-02 12:00:00,ETHUSDT,2357.43,1.0269743978462298,2368.14,-0.00443566692891981,2350.95,2367.92,-0.0044258438876477735,11178.9001,26353474.462743
2024-01-02 13:00:00,BTCUSDT,45154.69,1.063082883836062,45271.2,0.004184165950248917,44944.0,44966.16,0.004192931794249732,1806.0773,81552860.597537
2024-01-02 13:00:00,ETHUSDT,2365.7,1.030577083088289,2369.6,0.003501918622416897,2355.54,2357.43,0.0035080575032979677,8386.0845,19838960.10165
2024-01-02 14:00:00,BTCUSDT,45039.49,1.0603707148848873,45243.0,-0.0025544899381316575,44790.96,45154.7,-0.0025512300051224734,2347.28624,105720575.1336176
2024-01-02 14:00:00,ETHUSDT,2369.19,1.0320974423984208,2372.75,0.0014741633415040181,2354.79,2365.7,0.0014752504544111034,18480.2093,43783127.071467
2024-01-02 15:00:00,BTCUSDT,44788.28,1.0544564443794657,45180.55,-0.005593162446155612,44742.96,45039.49,-0.005577549834600681,1940.02489,86890377.98028919
2024-01-02 15:00:00,ETHUSDT,2359.87,1.0280373424642013,2380.0,-0.003941591803192857,2358.32,2369.19,-0.0039338339263630395,15536.6175,36664397.539725
2024-01-02 16:00:00,BTCUSDT,45119.74,1.0622600513287395,45119.76,0.007373346708888647,44600.0,44788.27,0.007400596763260436,2043.74183,92213099.99672419
2024-01-02 16:00:00,ETHUSDT,2366.34,1.0308558882339869,2366.34,0.0027379249088460454,2341.0,2359.86,0.002741676448279051,16682.1997,39475756.438098006
2024-01-02 17:00:00,BTCUSDT,44981.73,1.0590108635079791,45297.26,-0.0030634374318479194,44840.01,45119.74,-0.0030587498952785452,1591.57491,71591792.8763943
2024-01-02 17:00:00,ETHUSDT,2359.03,1.0276714107104734,2372.5,-0.003093940085633869,2357.53,2366.33,-0.0030891587852971414,9548.8149,22525940.813547
2024-01-02 18:00:00,BTCUSDT,44946.91,1.05819109160798,45049.98,-0.0007743918231184058,44802.01,44981.72,-0.000774092059153797,1080.22719,48552874.288482904
2024-01-02 18:00:00,ETHUSDT,2355.34,1.0260639247923116,2363.24,-0.0015654268772063269,2351.0,2359.02,-0.001564202235664669,14769.2522,34786610.476748005
2024-01-02 19:00:00,BTCUSDT,45135.61,1.0626336808535237,45212.57,0.004189498162428541,44862.11,44946.91,0.004198286378307214,1410.31904,63655610.1650144
2024-01-02 19:00:00,ETHUSDT,2361.39,1.0286995046852327,2367.0,0.002565337985383636,2347.4,2355.35,0.002568631280409406,14703.209,34720010.70051
2024-01-02 20:00:00,BTCUSDT,45317.58,1.06691782481225,45329.83,0.004023523006510806,45102.72,45135.61,0.004031628242090912,1166.18095,52848498.496101
2024-01-02 20:00:00,ETHUSDT,2373.08,1.0337920549246131,2375.0,0.004938260779528627,2360.04,2361.39,0.00495047408517868,10216.5552,24244702.814016
2024-01-02 21:00:00,BTCUSDT,45274.57,1.0659052346508782,45410.91,-0.000949530466635738,45211.73,45317.58,-0.0009490798052324001,1434.81631,64960691.4642367
2024-01-02 21:00:00,ETHUSDT,2368.75,1.0319057638607536,2384.66,-0.001826299636854398,2367.33,2373.08,-0.0018246329664401983,14123.3289,33454635.331875
2024-01-02 22:00:00,BTCUSDT,45262.69,1.0656255422277883,45310.0,-0.00026243339080907137,45151.91,45274.57,-0.0002623989581789221,739.36966,33465859.7159854
2024-01-02 22:00:00,ETHUSDT,2368.51,1.0318012119311173,2370.31,-0.00010132439435666845,2364.21,2368.75,-0.00010131926121359491,7666.7494,18158772.621394
2024-01-02 23:00:00,BTCUSDT,45183.45,1.0637599843485253,45272.16,-0.0017522034721143493,45115.59,45262.7,-0.001750669259825366,796.786,36001540.39169999
2024-01-02 23:00:00,ETHUSDT,2370.5,1.0326681216810203,2373.9,0.0008398379057932425,2363.21,2368.51,0.0008401906683948024,11719.5227,27781128.560349997
2024-01-03 00:00:00,BTCUSDT,45172.13,1.0634934760800592,45294.11,-0.00025056560002657884,45118.91,45183.45,-0.00025053421108833795,849.38832,38368679.6115216
2024-01-03 00:00:00,ETHUSDT,2376.94,1.035473598459601,2379.61,0.0027130427978822873,2367.99,2370.51,0.0027167264290235416,9631.564,22893649.734160002
2024-01-03 01:00:00,BTCUSDT,45326.93,1.0671379531082001,45363.19,0.0034210333449811326,45160.0,45172.12,0.003426891758258943,1264.55564,57318424.975385204
2024-01-03 01:00:00,ETHUSDT,2375.34,1.0347765855953575,2380.9,-0.0006733610226902217,2373.6,2376.94,-0.0006731343660335565,9648.9752,22919596.751568004
2024-01-03 02:00:00,BTCUSDT,45011.77,1.059718099231011,45384.84,-0.006977325965037413,44940.93,45326.92,-0.006953040940562372,1780.38521,80138289.58392169
2024-01-03 02:00:00,ETHUSDT,2361.64,1.028808412945271,2379.68,-0.005784292185275588,2356.99,2375.35,-0.005767595375819945,15554.4245,36733951.076179996
2024-01-03 03:00:00,BTCUSDT,45200.0,1.064149623203924,45200.0,0.004173075712001317,45001.1,45011.77,0.004181795117143894,1462.95207,66125433.564
2024-01-03 03:00:00,ETHUSDT,2370.5,1.0326681216810203,2371.4,0.0037446104100836938,2361.26,2361.65,0.0037516302230653498,11377.5475,26970476.348750003
2024-01-03 04:00:00,BTCUSDT,45344.67,1.0675556082921742,45500.0,0.003195552495995361,45185.39,45200.0,0.003200663716814045,2006.28796,90974465.4711732
2024-01-03 04:00:00,ETHUSDT,2376.01,1.0350684597322597,2385.45,0.0023217068857146104,2370.29,2370.5,0.0023244041341490274,17937.7063,42620169.54586301
2024-01-03 05:00:00,BTCUSDT,45151.91,1.0630174339256082,45398.37,-0.004260056932950338,45045.95,45344.66,-0.004250995762015597,1918.59612,86628279.3365892
2024-01-03 05:00:00,ETHUSDT,2364.58,1.0300891740833187,2380.84,-0.004822193924807765,2360.88,2376.02,-0.0048105858140329305,20258.2137,47902166.950746
2024-01-03 06:00:00,BTCUSDT,43702.88,1.0289027275426172,45174.07,-0.032618578581092045,43500.0,45151.91,-0.032092330091905485,7849.69163,343054131.3428944
2024-01-03 06:00:00,ETHUSDT,2307.68,1.005301654098653,2365.62,-0.024357725467879926,2294.01,2364.58,-0.02406347004542042,59133.3805,136460919.51224
2024-01-03 07:00:00,BTCUSDT,42789.38,1.0073960753126,43716.0,-0.021124062863059526,40750.0,43702.89,-0.020902512603288348,20155.46959,862440047.3649541
2024-01-03 07:00:00,ETHUSDT,2248.55,0.9795426724344478,2308.6,-0.025957126824757114,2100.0,2307.99,-0.025623136656728662,209264.8157,470542401.342235
2024-01-03 08:00:00,BTCUSDT,42529.4,1.001275331528517,42820.92,-0.006094339479741573,42310.0,42789.39,-0.00607580666043761,5587.0456,237613697.14064002
2024-01-03 08:00:00,ETHUSDT,2223.79,0.9687563983602768,2248.8,-0.011072616558671533,2206.96,2248.55,-0.011011540770718975,65271.6267,145150390.739193
2024-01-03 09:00:00,BTCUSDT,42179.99,0.993049125337285,42532.0,-0.008249663505921512,42050.0,42529.4,-0.008215728413756174,4566.2886,192606007.48511398
2024-01-03 09:00:00,ETHUSDT,2193.77,0.955678694494905,2224.0,-0.01359142247003637,2191.0,2223.79,-0.013499476119597564,48027.5734,105361449.697718
2024-01-03 10:00:00,BTCUSDT,43000.01,1.012354965470464,43009.02,0.01925441028025908,42175.14,42180.0,0.01944097189212246,5175.34831,222540029.08348313
2024-01-03 10:00:00,ETHUSDT,2240.4,0.9759922631572067,2241.0,0.021032896353942423,2190.0,2193.76,0.021255646672167172,47153.4205,105642523.2882
2024-01-03 11:00:00,BTCUSDT,42992.67,1.0121821588723596,43567.92,-0.00017071220522092372,42773.34,43000.01,-0.00017069763472155053,6973.81609,299822973.7980603
2024-01-03 11:00:00,ETHUSDT,2231.4,0.972071565795836,2245.33,-0.00402523017659786,2222.11,2240.39,-0.004017139796464897,55308.6344,123415686.80016
2024-01-03 12:00:00,BTCUSDT,42906.0,1.0101416755129993,43034.59,-0.0020179597521401017,42600.0,42992.68,-0.00201592504024517,2945.17641,126365739.04746
2024-01-03 12:00:00,ETHUSDT,2223.3,0.9685429381706024,2235.0,-0.0036366125336564554,2212.0,2231.41,-0.0036300080666845647,31364.4458,69732572.34714001
2024-01-03 13:00:00,BTCUSDT,42255.72,0.9948320468188169,43050.0,-0.015271947039416334,42000.0,42906.0,-0.015155922248636489,3314.04996,140037567.1757712
2024-01-03 13:00:00,ETHUSDT,2198.23,0.9576216178539843,2227.99,-0.011340087553952532,2188.0,2223.3,-0.011276031124904495,35399.3147,77815835.552981
2024-01-03 14:00:00,BTCUSDT,42596.67,1.002859078102697,43011.1,0.008036351950986053,42161.1,42255.72,0.008068730103285349,3662.29946,156001761.5387982
2024-01-03 14:00:00,ETHUSDT,2206.53,0.9612373720872484,2229.11,0.003768654738770058,2197.26,2198.23,0.003775765047333568,30235.3792,66715271.26617601
2024-01-03 15:00:00,BTCUSDT,42721.02,1.0057866667231705,42846.17,0.002914989565513304,42518.7,42596.66,0.0029192422787978067,1931.53987,82517353.4170674
2024-01-03 15:00:00,ETHUSDT,2218.28,0.9663560603090379,2223.63,0.0053109749882177615,2205.28,2206.54,0.00532510321636237,21326.7288,47308655.962464005
2024-01-03 16:00:00,BTCUSDT,42917.62,1.0104152467214427,42966.27,0.004591393449853928,42581.1,42721.02,0.004601950047073089,1692.53055,72639382.983291
2024-01-03 16:00:00,ETHUSDT,2226.03,0.9697322163702181,2227.87,0.0034876090351655125,2211.93,2218.29,0.003493697819932473,18373.485,40899928.814550005
2024-01-03 17:00:00,BTCUSDT,42749.68,1.0064614129223084,42941.1,-0.003920754246614099,42596.24,42917.61,-0.0039130781250219515,1385.88591,59246179.1690088
2024-01-03 17:00:00,ETHUSDT,2205.39,0.9607407504214746,2226.45,-0.009315365844164869,2200.0,2226.02,-0.009272112235684249,20334.8895,44846361.954405
2024-01-03 18:00:00,BTCUSDT,42845.23,1.0087109593049883,42845.23,0.0022326103196900217,42591.09,42749.69,0.0022351044499047124,1125.77247,48233980.40481811
2024-01-03 18:00:00,ETHUSDT,2209.72,0.9626270414853341,2210.26,0.001961446663038666,2196.23,2205.38,0.001963371557865079,14697.9963,32478456.384035997
2024-01-03 19:00:00,BTCUSDT,42874.01,1.0093885306801167,42983.77,0.000671494546181583,42754.0,42845.23,0.0006717200491161979,1619.84247,69449142.25720471
2024-01-03 19:00:00,ETHUSDT,2210.64,0.9630278238822743,2219.92,0.00041625569559226736,2206.44,2209.72,0.00041634234201626263,13776.3421,30454532.899943996
2024-01-03 20:00:00,BTCUSDT,42708.01,1.0054803705595006,42936.79,-0.0038793243763108995,42613.77,42874.0,-0.003871809518167346,1337.96527,57141834.1308127
2024-01-03 20:00:00,ETHUSDT,2205.92,0.9609716359327556,2214.24,-0.0021374109247708287,2201.91,2210.64,-0.0021351282886402645,17337.1328,38244327.986176
2024-01-03 21:00:00,BTCUSDT,43138.49,1.015615218563855,43219.36,0.0100291475661829,42690.02,42708.01,0.010079608017324881,1256.1727,54189393.457223
2024-01-03 21:00:00,ETHUSDT,2231.59,0.972154336073465,2232.89,0.011569680448213228,2204.63,2205.92,0.011636868064118344,13022.4081,29060675.691879004
2024-01-03 22:00:00,BTCUSDT,43102.8,1.0147749641379225,43220.56,-0.0008276778336095938,43002.15,43138.5,-0.0008273354027921176,1274.15811,54919782.183708005
2024-01-03 22:00:00,ETHUSDT,2231.08,0.9719321632229873,2239.79,-0.0002285627224152705,2225.23,2231.6,-0.00022853660394617226,15194.924,33901091.03792
2024-01-03 23:00:00,BTCUSDT,43149.99,1.0158859645963072,43200.0,0.0010942255829289058,42955.5,43102.79,0.0010948244661599382,1080.01392,46602589.847860806
2024-01-03 23:00:00,ETHUSDT,2237.88,0.974894467896023,2239.3,0.003043215982238433,2227.8,2231.07,0.0030478512648584033,11737.6471,26267445.692148
2024-01-04 00:00:00,BTCUSDT,43183.74,1.0166805453437218,43273.08,0.0007818497293990231,43072.7,43149.99,0.000782155453570299,971.30246,41944472.894000396
2024-01-04 00:00:00,ETHUSDT,2235.93,0.9740449834677258,2244.04,-0.000871740249804611,2232.78,2237.89,-0.000871360394659404,15376.1833,34380069.525969
2024-01-04 01:00:00,BTCUSDT,43155.46,1.0160147455352215,43232.95,-0.0006550906427520754,43086.59,43183.74,-0.0006548761177239681,989.98669,42723331.000827394
2024-01-04 01:00:00,ETHUSDT,2238.8,0.975295250292963,2244.93,0.0012827591356538554,2235.0,2235.93,0.0012835822230572447,17678.9008,39579523.11104
2024-01-04 02:00:00,BTCUSDT,42763.08,1.0067768909079484,43261.64,-0.009133831369015038,42756.97,43155.46,-0.009092244642972092,2402.09322,102720904.53431761
2024-01-04 02:00:00,ETHUSDT,2221.85,0.9679112702623816,2241.83,-0.007599825846987618,2220.0,2238.79,-0.0075710201893872675,24228.6995,53832535.984074995
2024-01-04 03:00:00,BTCUSDT,42849.66,1.0088152553853154,42975.38,0.002022596859201676,42699.83,42763.08,0.0020246436879662877,1650.32861,70716019.8267726
2024-01-04 03:00:00,ETHUSDT,2215.95,0.965341035325483,2226.64,-0.002658976734490212,2211.13,2221.85,-0.0026554447870018594,23815.4444,52773834.01818
2024-01-04 04:00:00,BTCUSDT,43007.74,1.0125369538905384,43084.38,0.0036823891389728175,42849.66,42849.67,0.0036891774637184405,1411.97913,60726031.308466196
2024-01-04 04:00:00,ETHUSDT,2223.4,0.9685865014746177,2229.71,0.0033563503637879188,2214.6,2215.96,0.003361989214558214,10324.9931,22956589.65854
2024-01-04 05:00:00,BTCUSDT,43073.26,1.014079499981519,43100.0,0.001522287442125034,42616.28,43007.73,0.0015234467098248494,2250.33233,96929149.53649582
2024-01-04 05:00:00,ETHUSDT,2222.39,0.9681465121040637,2226.12,-0.00045436244958764184,2205.0,2223.41,-0.00045425924260156236,15301.0791,34004965.181049
2024-01-04 06:00:00,BTCUSDT,43176.32,1.0165058552949569,43233.81,0.0023898098761664203,42927.33,43073.26,0.0023926677479251257,1433.76942,61904887.2841344
2024-01-04 06:00:00,ETHUSDT,2228.14,0.9706514020849395,2230.71,0.0025839633478851455,2215.0,2222.38,0.002587304658498324,11585.5486,25814224.257604
