date,,close,creturns,high,log_return,low,open,price,returns,volume,volume_in_dollars
2024-10-31 02:00:00,ETHUSDT,2663.17,1.0163180570979349,2667.47,5.2570312805342365e-05,2649.0,2663.02,2663.17,5.257169464845113e-05,10484.8646,27922976.856782004
2024-10-31 03:00:00,BTCUSDT,72353.74,1.000881864833568,72599.99,-0.0027503221983933,72293.01,72553.01,72353.74,-0.0027465435272773,583.47158,42216350.996709205
2024-10-31 03:00:00,ETHUSDT,2657.0,1.0139634637327744,2667.16,-0.0023194757935178,2653.8,2663.17,2657.0,-0.0023167878881182,12060.1085,32043708.2845
2024-10-31 04:00:00,BTCUSDT,72273.99,0.9997786692182415,72380.91,-0.0011028314982597,72224.38,72353.75,72273.99,-0.0011022236030922,532.75988,38504682.2395212
2024-10-31 04:00:00,ETHUSDT,2646.27,1.0098686846714824,2657.99,-0.0040465654743959,2642.99,2657.0,2646.27,-0.0040383891607075,9011.3895,23846569.692165
2024-10-31 05:00:00,BTCUSDT,72282.0,0.9998894729408592,72384.17,0.0001108221113244,72207.85,72273.99,72282.0,0.0001108282523214,464.2315,33555581.283
2024-10-31 05:00:00,ETHUSDT,2649.95,1.0112730450578342,2653.8,0.0013896705923204,2644.0,2646.27,2649.95,0.0013906366319385,5706.5563,15122088.867185
2024-10-31 06:00:00,BTCUSDT,72212.12,0.9989228107515298,72320.64,-0.0009672366660734,72152.0,72282.01,72212.12,-0.0009667690434687,669.03855,48312692.057226
2024-10-31 06:00:00,ETHUSDT,2638.49,1.0068996836372932,2650.99,-0.0043339880714129,2632.35,2649.95,2638.49,-0.0043246098982999,8039.2568,21211498.674232
2024-10-31 07:00:00,BTCUSDT,72417.19,1.0017595797149783,72478.0,0.0028358033019353,72150.0,72212.13,72417.19,0.0028398279956329,634.52539,45950545.7274541
2024-10-31 07:00:00,ETHUSDT,2646.8,1.0100709430966908,2648.8,0.0031445793315794,2631.63,2638.49,2646.8,0.0031495287077079,7737.2133,20478856.16244
2024-10-31 08:00:00,BTCUSDT,72276.05,0.9998071655563928,72452.0,-0.0019508865067146,72149.79,72417.19,72276.05,-0.0019489847645289,672.13547,48579296.83649351
2024-10-31 08:00:00,ETHUSDT,2636.59,1.006174606263905,2647.5,-0.0038649475846348,2625.26,2646.79,2636.59,-0.0038574882877436,11870.4616,31297540.349944003
2024-10-31 09:00:00,BTCUSDT,72304.7,1.0002034859874789,72397.78,0.0003963183255723,72253.55,72276.06,72304.7,0.0003963968700557,542.0155,39190268.12284999
2024-10-31 09:00:00,ETHUSDT,2635.09,1.0056021767585983,2643.63,-0.0005690785633731,2634.64,2636.6,2635.09,-0.0005689166688791,8112.247,21376500.947230004
2024-10-31 10:00:00,BTCUSDT,72639.27,1.0048316509657838,72700.0,0.0046165507155791,72222.77,72304.7,72639.27,0.0046272234031814,931.04054,67630105.1660058
2024-10-31 10:00:00,ETHUSDT,2646.61,1.009998435359352,2646.89,0.0043622387746204,2625.61,2635.09,2646.61,0.0043717671882175,15348.6612,40621920.218532
2024-10-31 11:00:00,BTCUSDT,72226.0,0.9991148152047054,72660.0,-0.0057055928052978,72222.0,72639.28,72226.0,-0.0056893468230063,984.02992,71072545.00192
2024-10-31 11:00:00,ETHUSDT,2638.81,1.0070218019317585,2648.5,-0.0029515178216476,2630.61,2646.6,2638.81,-0.0029471663750987,14454.01,38141386.1281
2024-10-31 12:00:00,BTCUSDT,72114.0,0.9975654997323972,72276.0,-0.0015518916790646,71966.0,72226.0,72114.0,-0.0015506881178523,1326.92001,95689509.60114
2024-10-31 12:00:00,ETHUSDT,2638.78,1.0070103533416526,2641.0,-1.136882554352522e-05,2628.65,2638.82,2638.78,-1.1368760918673004e-05,11507.6094,30366049.532532
2024-10-31 13:00:00,BTCUSDT,71308.0,0.9864159616013226,72178.6,-0.0112396771090916,71110.0,72114.0,71308.0,-0.0111767479268934,2477.47738,176663957.01303998
2024-10-31 13:00:00,ETHUSDT,2602.84,0.9932949423945108,2639.68,-0.0137135325494235,2596.14,2638.78,2602.84,-0.0136199304223921,30562.8481,79550203.548604
2024-10-31 14:00:00,BTCUSDT,70752.02,0.9787249935986988,71386.0,-0.0078274357370976,70624.01,71308.0,70752.02,-0.0077968811353563,3934.50715,278374328.566943
2024-10-31 14:00:00,ETHUSDT,2555.8,0.9753435531081012,2603.28,-0.0182378703932992,2541.23,2602.83,2555.8,-0.0180725668884756,66724.6862,170534952.98996
2024-10-31 15:00:00,BTCUSDT,70620.0,0.9768987379857156,71060.0,-0.001867696852277,70431.77,70752.01,70620.0,-0.0018659537918493,2652.4486,187315920.132
2024-10-31 15:00:00,ETHUSDT,2562.86,0.9780377879797436,2576.46,0.0027585362094513,2549.74,2555.81,2562.86,0.0027623444713984,30095.7319,77131147.457234
2024-10-31 16:00:00,BTCUSDT,70403.58,0.9739049624989574,70949.51,-0.0030692763564492,70355.93,70620.01,70403.58,-0.0030645709430755,2149.23423,151313784.0505434
2024-10-31 16:00:00,ETHUSDT,2552.89,0.9742330398678068,2564.09,-0.0038977716356488,2546.02,2562.86,2552.89,-0.0038901851837401,20457.5249,52225810.741961
2024-10-31 17:00:00,BTCUSDT,70785.28,0.979185084961279,70803.12,0.0054069553351652,70359.0,70403.59,70785.28,0.0054215992993538,1208.41275,85537834.86432
2024-10-31 17:00:00,ETHUSDT,2542.49,0.9702641952976822,2561.0,-0.0040821349701017,2523.15,2552.89,2542.49,-0.004073814382915,23602.4282,60008937.67421799
2024-10-31 18:00:00,BTCUSDT,70633.67,0.9770878374723804,70787.88,-0.0021441264849268,70106.2,70785.28,70633.67,-0.0021418294877126,1423.95498,100579166.1521766
2024-10-31 18:00:00,ETHUSDT,2525.19,0.963662175003148,2542.93,-0.0068276083750439,2506.3,2542.49,2525.19,-0.0068043532127952,30660.9699,77424774.581781
2024-10-31 19:00:00,BTCUSDT,70092.07,0.969595790509862,70750.0,-0.0076972794609158,70036.0,70633.67,70092.07,-0.0076677312675383,1205.92036,84525454.28754522
2024-10-31 19:00:00,ETHUSDT,2514.33,0.9595177853847296,2531.86,-0.0043099409510845,2511.6,2525.18,2514.33,-0.0043006664845022,11456.8286,28806247.853838
2024-10-31 20:00:00,BTCUSDT,70026.73,0.9686919309298564,70299.44,-0.0009326372297812,69685.76,70092.07,70026.73,-0.0009322024588517,2110.54484,147794553.6635732
2024-10-31 20:00:00,ETHUSDT,2520.82,0.9619944970443554,2528.35,0.0025778789486255,2503.0,2514.34,2520.82,0.0025812045356019,19981.5899,50369991.451718
2024-10-31 21:00:00,BTCUSDT,70442.39,0.97444182797646,70541.52,0.0059181863345407,69856.04,70026.74,70442.39,0.005935733397804,924.50362,65124244.5564518
2024-10-31 21:00:00,ETHUSDT,2525.05,0.9636087482493196,2527.5,0.0016766190928009,2515.49,2520.82,2525.05,0.0016780254044319,9532.3752,24069723.998760004
2024-10-31 22:00:00,BTCUSDT,70480.0,0.9749620936453308,70543.98,0.0005337689900512,70174.09,70442.39,70480.0,0.0005339114700679,702.79368,49532898.5664
2024-10-31 22:00:00,ETHUSDT,2521.62,0.9622997927805188,2525.72,-0.0013593123894144,2506.55,2525.05,2521.62,-0.0013583889427932,11803.533,29764024.88346
2024-10-31 23:00:00,BTCUSDT,70292.01,0.9723615952914092,70654.76,-0.0026708450316345,70292.0,70479.99,70292.01,-0.0026672814982974,849.78185,59732874.29801849
2024-10-31 23:00:00,ETHUSDT,2518.61,0.961151117573204,2530.07,-0.0011943900805441,2514.2,2521.61,2518.61,-0.0011936770806068,12015.8168,30263156.350648005
2024-11-01 00:00:00,BTCUSDT,70173.73,0.970725407487261,70470.0,-0.0016841121252172,70146.8,70292.01,70173.73,-0.0016826948041462,840.4529,58977714.882317
2024-11-01 00:00:00,ETHUSDT,2524.61,0.9634408355944296,2533.25,0.0023794333108018,2517.21,2518.61,2524.61,0.0023822664088524,9848.7794,24864326.961034
2024-11-01 01:00:00,BTCUSDT,69402.01,0.9600500705561036,70360.0,-0.0110581948416966,69313.74,70173.72,69402.01,-0.0109972777562201,2171.7139,150721309.804939
2024-11-01 01:00:00,ETHUSDT,2501.51,0.9546254212127108,2530.79,-0.0091920458127363,2495.42,2524.6,2501.51,-0.0091499281077076,26614.1728,66575619.400928006
2024-11-01 02:00:00,BTCUSDT,69579.89,0.9625107155223016,69600.0,0.0025597591791148,68830.0,69402.0,69579.89,0.0025630381598458,2802.10218,194969961.4531602
2024-11-01 02:00:00,ETHUSDT,2510.01,0.9578691884094472,2512.63,0.0033921876599298,2467.67,2501.5,2510.01,0.0033979476396257,40134.1753,100737181.344753
2024-11-01 03:00:00,BTCUSDT,69369.99,0.95960713232911,69714.45,-0.0030212355658246,69334.0,69579.89,69369.99,-0.0030166762264211,921.81357,63946198.13276431
2024-11-01 03:00:00,ETHUSDT,2503.2,0.955270358455356,2519.84,-0.0027168238269659,2498.32,2510.01,2503.2,-0.0027131366010495,10094.2052,25267814.45664
2024-11-01 04:00:00,BTCUSDT,69592.0,0.9626782352577448,69623.99,0.0031952649625736,69342.01,69369.99,69592.0,0.0032003752631359,670.4087,46655082.2504
2024-11-01 04:00:00,ETHUSDT,2513.35,0.9591437981079296,2516.2,0.0040466112569675,2501.5,2503.2,2513.35,0.0040548098434005,5239.7244,13169261.32074
2024-11-01 05:00:00,BTCUSDT,69609.29,0.9629174108337824,69670.9,0.0002484172393648,69526.0,69592.0,69609.29,0.0002484480974824,441.90421,30760638.306110896
2024-11-01 05:00:00,ETHUSDT,2510.29,0.9579760419171044,2515.0,-0.0012182403111878,2507.6,2513.36,2510.29,-0.0012174985577018,7313.1269,18358069.325801
2024-11-01 06:00:00,BTCUSDT,69212.13,0.957423427503587,69699.14,-0.0057218991649642,69212.12,69609.28,69212.13,-0.0057055602779455,1307.31559,90482096.5661067
2024-11-01 06:00:00,ETHUSDT,2500.4,0.9542018233787842,2513.4,-0.0039475652427945,2500.11,2510.29,2500.4,-0.0039397838496746,11657.4784,29148358.99136
2024-11-01 07:00:00,BTCUSDT,69273.7,0.9582751360181404,69420.13,0.000889188504798,69080.0,69212.13,69273.7,0.0008895839500964,1420.50492,98403631.676604
2024-11-01 07:00:00,ETHUSDT,2504.12,0.9556214485519442,2507.9,0.0014866563367297,2485.35,2500.39,2504.12,0.0014877619580866,19518.0045,48875425.42854
2024-11-01 08:00:00,BTCUSDT,69376.1,0.9596916530213936,69538.0,0.0014771030123132,69237.26,69273.7,69376.1,0.0014781944662982,882.41902,61218790.17342201
2024-11-01 08:00:00,ETHUSDT,2501.03,0.954442243771013,2515.48,-0.0012347283867905,2494.55,2504.12,2501.03,-0.0012339664233341,14829.17,37088199.0451
2024-11-01 09:00:00,BTCUSDT,69534.9,0.9618883610303448,69588.0,0.0022863570081028,69324.0,69376.1,69534.9,0.0022889727153874,486.09866,33800821.713234
2024-11-01 09:00:00,ETHUSDT,2510.82,0.9581783003423128,2513.55,0.0039067459927119,2498.62,2501.03,2510.82,0.0039143872724436,8868.8199,22268010.381318003
2024-11-01 10:00:00,BTCUSDT,69989.65,0.9681789968431316,70156.0,0.0065185891697022,69524.28,69534.9,69989.65,0.0065398814120678,1759.86747,123172508.27168548
2024-11-01 10:00:00,ETHUSDT,2518.74,0.9612007281303306,2524.89,0.003149383463478,2509.22,2510.82,2518.74,0.003154347981934,18157.093,45732996.42282
2024-11-01 11:00:00,BTCUSDT,70002.01,0.9683499748720398,70228.0,0.0001765819482692,69987.77,69989.64,70002.01,0.0001765975397791,1130.24211,79119219.4866411
2024-11-01 11:00:00,ETHUSDT,2515.44,0.9599413832186566,2525.8,-0.001311037933755,2515.43,2518.75,2515.44,-0.0013101788989732,8479.1852,21328881.619488
2024-11-01 12:00:00,BTCUSDT,70354.87,0.973231148600242,70467.65,0.0050280505436724,69897.02,70002.01,70354.87,0.005040712402401,1876.81718,132043228.7126666
2024-11-01 12:00:00,ETHUSDT,2536.8,0.96809277937422,2543.14,0.008455705694106,2514.69,2515.44,2536.8,0.0084915561492224,22421.6351,56879203.92168
2024-11-01 13:00:00,BTCUSDT,71200.44,0.9849280654209528,71220.0,0.0119469917076177,70142.0,70354.86,71200.44,0.0120186420641528,2985.26242,212551997.8194648
2024-11-01 13:00:00,ETHUSDT,2573.99,0.9822852149091172,2575.68,0.0145537799205025,2530.1,2536.8,2573.99,0.0146602018290757,30193.4227,77717568.095573
2024-11-01 14:00:00,BTCUSDT,71271.17,0.985906485808063,71632.95,0.0009928996494215,70912.6,71200.43,71271.17,0.0009933927374605,3312.2471,236067726.146107
2024-11-01 14:00:00,ETHUSDT,2561.82,0.9776409035227313,2586.8,-0.0047392807673834,2551.02,2573.99,2561.82,-0.0047280680966125,43103.046,110422245.30372
2024-11-01 15:00:00,BTCUSDT,69387.77,0.9598530861603386,71360.0,-0.0267812706240522,69044.0,71271.17,69387.77,-0.0264258324929981,4408.92622,305925558.50032943
2024-11-01 15:00:00,ETHUSDT,2500.03,0.9540606241008086,2565.0,-0.024415211592964,2481.68,2561.81,2500.03,-0.0241195712423198,52382.9551,130958959.238653
2024-11-01 16:00:00,BTCUSDT,69920.73,0.9672256145007077,70515.16,0.0076515445967252,69352.0,69387.78,69920.73,0.0076808924685141,2872.61732,200855500.0250436
2024-11-01 16:00:00,ETHUSDT,2518.4,0.9610709774424612,2538.58,0.0073210474387914,2498.64,2500.02,2518.4,0.0073479118250581,31051.0884,78199061.02656001
2024-11-01 17:00:00,BTCUSDT,69586.01,0.9625953745463238,70181.83,-0.0047986304073259,69475.0,69920.72,69586.01,-0.0047871353745877,2260.1192,157272677.252392
2024-11-01 17:00:00,ETHUSDT,2513.6,0.9592392030254808,2530.58,-0.0019077907217274,2507.49,2518.4,2513.6,-0.0019059720457433,14366.7345,36112223.8392
2024-11-01 18:00:00,BTCUSDT,69151.66,0.9565869354802792,69636.37,-0.0062614777817253,69066.07,69586.01,69151.66,-0.0062419155804448,1455.45627,100647217.1279082
2024-11-01 18:00:00,ETHUSDT,2508.39,0.9572509645437164,2517.62,-0.0020748754454446,2505.8,2513.6,2508.39,-0.0020727243793762,10750.8032,26967207.238848
2024-11-01 19:00:00,BTCUSDT,69268.0,0.9581962869271392,69454.0,0.001680975482745,68820.14,69151.66,69268.0,0.001682389114014,2134.0704,147822788.4672
2024-11-01 19:00:00,ETHUSDT,2514.49,0.9595788445319624,2517.48,0.0024288866144152,2495.2,2508.39,2514.49,0.0024318387491577,14648.5301,36833582.451148994
2024-11-01 20:00:00,BTCUSDT,69248.95,0.9579327649651082,69460.0,-0.0002750565922814,69168.6,69268.0,69248.95,-0.0002750187676849,722.65352,50042997.473804
2024-11-01 20:00:00,ETHUSDT,2520.61,0.9619143569136128,2527.46,0.002430936034565,2512.15,2514.5,2520.61,0.002433893155272,8483.4089,21383365.307429
2024-11-01 21:00:00,BTCUSDT,69263.99,0.958140815899961,69358.77,0.000217163826847,68854.5,69248.95,69263.99,0.0002171874086178,702.31597,48645206.3229203
2024-11-01 21:00:00,ETHUSDT,2505.9,0.9563007315649076,2520.79,-0.0058529842749221,2485.05,2520.61,2505.9,-0.0058358889316475,12775.6429,32014483.54311
2024-11-01 22:00:00,BTCUSDT,69440.01,0.9605757311627792,69455.95,0.0025380680368307,69234.0,69264.0,69440.01,0.0025412916581903,381.96835,26523886.04368349
2024-11-01 22:00:00,ETHUSDT,2513.23,0.9590980037475052,2514.18,0.0029208270003603,2503.99,2505.9,2513.23,0.002925096771619,4818.1043,12109004.269889
2024-11-01 23:00:00,BTCUSDT,69496.01,0.9613503888989332,69627.0,0.0008061264894817,69364.0,69440.01,69496.01,0.0008064514967667,354.57037,24641225.9792237
2024-11-01 23:00:00,ETHUSDT,2511.49,0.9584339855213496,2517.33,-0.0006925759324106,2510.25,2513.22,2511.49,-0.0006923361570569,4499.8011,11301205.464639
2024-11-02 00:00:00,BTCUSDT,69665.99,0.9637017517916382,69675.92,0.0024429094800876,69479.91,69496.0,69665.99,0.0024458958147381,598.79838,41715881.9530962
2024-11-02 00:00:00,ETHUSDT,2515.98,0.9601474578405668,2520.0,0.0017861871652206,2510.61,2511.49,2515.98,0.0017877833477339,4645.7606,11688640.754388
2024-11-02 01:00:00,BTCUSDT,69668.1,0.9637309397884825,69696.97,3.02869168651704e-05,69506.72,69665.99,69668.1,3.0287375518467385e-05,366.2893,25518679.581330005
2024-11-02 01:00:00,ETHUSDT,2514.8,0.959697146629726,2520.0,-0.0004691121542343,2511.22,2515.98,2514.8,-0.0004690021383316,3723.8564,9364754.07472
2024-11-02 02:00:00,BTCUSDT,69661.96,0.9636460041009828,69914.37,-8.813604191332169e-05,69655.47,69668.1,69661.96,-8.813215804648333e-05,612.69586,42681594.4914856
2024-11-02 02:00:00,ETHUSDT,2511.86,0.9585751847993252,2523.45,-0.0011697629580058,2511.86,2514.8,2511.86,-0.0011690790520121,7203.9834,18095397.743124
2024-11-02 03:00:00,BTCUSDT,69599.99,0.9627887623168851,69787.74,-0.0008899775436194,69563.22,69661.95,69599.99,-0.0008895816310652,311.19594,21659234.3120406
2024-11-02 03:00:00,ETHUSDT,2506.7,0.9566060273010712,2515.4,-0.0020563674912,2501.0,2511.87,2506.7,-0.0020542546161013,8286.9829,20772980.03543
2024-11-02 04:00:00,BTCUSDT,69568.0,0.9623462390851072,69627.9,-0.0004597321634585,69468.05,69599.99,69568.0,-0.0004596265028199,320.135,22271151.68
2024-11-02 04:00:00,ETHUSDT,2505.31,0.9560755759594872,2509.0,-0.0005546677024334,2502.0,2506.71,2505.31,-0.0005545139027406,3308.2346,8288153.225725999
2024-11-02 05:00:00,BTCUSDT,69710.0,0.9643105497732122,69727.28,0.0020390879995631,69446.0,69568.0,69710.0,0.0020411683532659,291.01338,20286542.7198
2024-11-02 05:00:00,ETHUSDT,2513.0,0.959010231223358,2513.65,0.0030647791863252,2499.59,2505.31,2513.0,0.0030694804235802,4326.1897,10871714.7161
2024-11-02 06:00:00,BTCUSDT,69744.86,0.964792774213968,69748.16,0.0004999467315244,69576.32,69709.99,69744.86,0.0005000717257208,275.27943,19199325.3062298
2024-11-02 06:00:00,ETHUSDT,2511.86,0.9585751847993252,2513.87,-0.0004537439926918,2505.3,2513.0,2511.86,-0.0004536410664544,3440.5361,8642145.008146
2024-11-02 07:00:00,BTCUSDT,69813.91,0.965747954868994,69823.94,0.0009895473517645,69682.0,69744.86,69813.91,0.00099003711528,411.7198,28743769.062418003
2024-11-02 07:00:00,ETHUSDT,2507.35,0.9568540800867038,2512.15,-0.0017970960425143,2505.48,2511.86,2507.35,-0.00179548223229,4768.312,11955827.0932
2024-11-02 08:00:00,BTCUSDT,69630.95,0.9632170373795876,69838.62,-0.0026241211757639,69580.81,69813.91,69630.95,-0.0026206811794383,301.05421,20962690.6437995
2024-11-02 08:00:00,ETHUSDT,2496.0,0.9525226968298852,2510.3,-0.0045369680190676,2495.0,2507.34,2496.0,-0.0045266915269108,7274.3128,18156684.7488
2024-11-02 09:00:00,BTCUSDT,69558.86,0.962219803876028,69670.0,-0.0010358517832012,69510.91,69630.95,69558.86,-0.0010353154739378,348.41823,24235574.8820178
2024-11-02 09:00:00,ETHUSDT,2497.23,0.9529920890242364,2505.0,0.0004926670811794,2491.2,2495.99,2497.23,0.0004927884615384,5726.1987,14299635.179601
2024-11-02 10:00:00,BTCUSDT,69623.63,0.9631157785469332,69628.0,0.0009307205910101,69417.88,69558.86,69623.63,0.000931153845822,359.11695,25003025.6535285
2024-11-02 10:00:00,ETHUSDT,2502.21,0.9548925549818538,2502.64,0.0019922237879108,2492.89,2497.22,2502.21,0.0019942095842193,4233.1426,10592211.745146
2024-11-02 11:00:00,BTCUSDT,69608.0,0.962899566039503,69701.68,-0.0002245179499178,69576.0,69623.63,69608.0,-0.0002244927476491,271.01091,18864527.42328
2024-11-02 11:00:00,ETHUSDT,2502.13,0.9548620254082376,2506.32,-3.197224809131436e-05,2499.5,2502.2,2502.13,-3.197173698443745e-05,3319.0207,8304621.264091001
2024-11-02 12:00:00,BTCUSDT,69459.05,0.9608391147930718,69680.0,-0.0021421329776917,69390.09,69608.0,69459.05,-0.0021398402482473,484.74954,33670242.536337
2024-11-02 12:00:00,ETHUSDT,2488.33,0.9495956739594184,2504.5,-0.0055305663907621,2483.2,2502.14,2488.33,-0.0055153009635791,10579.841,26326135.75553
2024-11-02 13:00:00,BTCUSDT,69365.99,0.95955179963367,69711.59,-0.0013406805276486,69358.87,69459.05,69365.99,-0.001339782217004,916.029,63541258.453710005
2024-11-02 13:00:00,ETHUSDT,2480.29,0.946527451810976,2498.79,-0.0032363139130769,2470.0,2488.33,2480.29,-0.0032310826940156,23065.5094,57209152.309726
2024-11-02 14:00:00,BTCUSDT,69263.48,0.9581337609812922,69437.85,-0.0014789065944472,69000.14,69366.0,69263.48,-0.0014778135509925,1275.86887,88371117.9598676
2024-11-02 14:00:00,ETHUSDT,2490.28,0.9503398323163168,2490.39,0.0040196651294674,2476.0,2480.29,2490.28,0.004027754818993,14672.004,36537398.121120006
2024-11-02 15:00:00,BTCUSDT,69393.17,0.959927785299182,69450.01,0.0018706645201598,69139.9,69263.49,69393.17,0.0018724153045732,688.48363,47776061.57880709
2024-11-02 15:00:00,ETHUSDT,2488.79,0.9497712190077124,2492.25,-0.0005985053612332,2478.1,2490.27,2488.79,-0.0005983262926257,7254.8178,18055717.992462
2024-11-02 16:00:00,BTCUSDT,69587.98,0.962622625898828,69616.0,0.0028034035922924,69321.99,69393.18,69587.98,0.002807336802743,509.52438,35456772.3649524
2024-11-02 16:00:00,ETHUSDT,2494.7,0.9520265912586195,2497.73,0.0023718329004786,2482.68,2488.78,2494.7,0.0023746479212789,4857.9733,12119185.991509998
2024-11-02 17:00:00,BTCUSDT,69401.99,0.9600497938926263,69600.0,-0.0026763098231453,69340.0,69587.98,69401.99,-0.0026727316987789,407.60708,28288742.4900892
2024-11-02 17:00:00,ETHUSDT,2485.9,0.948668338160822,2495.2,-0.0035337144750562,2480.0,2494.71,2485.9,-0.0035274782538982,6721.1331,16708064.77329
2024-11-02 18:00:00,BTCUSDT,69422.93,0.9603394605532524,69481.48,0.0003016749465267,69215.0,69401.99,69422.93,0.0003017204549895,370.18861,25699577.95882729
2024-11-02 18:00:00,ETHUSDT,2487.29,0.949198789502406,2491.58,0.0005589973583133,2479.3,2485.89,2487.29,0.000559153626453,4489.0147,11165481.373163
2024-11-02 19:00:00,BTCUSDT,69510.0,0.9615439150012334,69562.0,0.0012534107126251,69384.0,69422.94,69510.0,0.001254196560128,266.19778,18503407.6878
2024-11-02 19:00:00,ETHUSDT,2493.02,0.9513854702126764,2494.53,0.002301062595826,2485.55,2487.29,2493.02,0.0023037120721749,2542.6861,6338967.301022
